"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NR1I2",-0.808286421079687,9.36849095091938,-3.62500399061778,0.000937807792960525,0.0663658349795075,-0.682560509657135
"PTPRO",1.0544102978971,7.34516829501649,3.62199849158513,0.000945676256940237,0.0666435363077504,-0.689954032172169
"PARP9",-0.685910494643652,9.7328055060493,-3.62118106792466,0.000947827310180198,0.0666435363077504,-0.6919644748571
"TP53I3",-0.492445754749488,9.23976866538831,-3.61906894694042,0.000953407294641841,0.0666757650082549,-0.697158379266337
"NT5E",0.610504849529541,9.3612848587084,3.6186522558171,0.000954511890871552,0.0666757650082549,-0.698182920639096
"GDA",-1.56764029068939,10.2808662625838,-3.61581171656478,0.00096207484472948,0.0666757650082549,-0.705165867847724
"FZD8",0.885363182379295,6.35709543506513,3.61510612219807,0.000963962459229138,0.0666757650082549,-0.70690010634064
"LOC100131825",0.845085891694549,6.45571255615154,3.61446035684846,0.000965693156338628,0.0666757650082549,-0.708487177172269
"RRP15",0.531412675007402,8.28876820782297,3.61367354368489,0.000967805932122159,0.0666757650082549,-0.710420743571826
"LOC100190940",0.31609648364688,3.66709178884041,3.61299568292935,0.000969629728477846,0.0666757650082549,-0.712086429358868
"MIS18A",0.503686415082374,7.06545360855053,3.609062747641,0.000980277106185022,0.0671415264777153,-0.721748259480918
"MTSS1",0.659019158811027,8.54803509320714,3.6082307546636,0.000982543946260067,0.0671415264777153,-0.723791635986506
"RBFOX1",0.747771897792298,5.0165865990304,3.60706174962817,0.000985737569717046,0.0671499172492294,-0.72666239817803
"ZNF321P",0.889853286176465,6.94786069621476,3.60518533993639,0.000990884752751273,0.0672767185438802,-0.731269581771265
"PRRX1",0.950023167394714,6.38510336976361,3.6041440797605,0.000993752233487598,0.0672767185438802,-0.73382579513152
"ZNF415",0.58225781417723,6.42554948798906,3.60226851864937,0.000998937505926548,0.0674190322286908,-0.738429409873027
"IL15",-0.511066226257798,6.64373316367749,-3.60022749230062,0.0010046099426329,0.0675932480478573,-0.743438076324425
"TAPBPL",-0.623552296241863,8.62464932344578,-3.59629610329718,0.00101562394342271,0.0680173783618737,-0.753082481689973
"SEC16B",-1.40387338157715,8.11325013430877,-3.59478880623424,0.00101987758729932,0.0680173783618737,-0.756779033547863
"CLIC4",0.817922732416278,10.7960803992899,3.59465885365338,0.00102024512291099,0.0680173783618737,-0.757097705037993
"EDIL3",0.501247154324687,10.0297187158385,3.59198954732408,0.00102782290557107,0.0682098455106054,-0.763642391505862
"NR1H3",-0.608688078439039,8.29080581924211,-3.59056777399519,0.00103188128580925,0.0682098455106054,-0.767127541462977
"PCK2",-1.352528377703,10.3584969958482,-3.59035195215333,0.00103249869023444,0.0682098455106054,-0.767656530525188
"CD300C",-0.424396151056812,4.95860145512058,-3.58926648823777,0.00103560930669598,0.0682098455106054,-0.77031685757337
"HOXD10",1.32734991159822,5.09532701675933,3.58539652038372,0.00104677333054303,0.0687381153723259,-0.779798995208439
"PTHLH",0.536375710697573,4.50186583907817,3.58305924319103,0.00105357208700025,0.0688443676236927,-0.785523758580353
"RGL3",0.900260995531532,5.66392641322014,3.5818451257619,0.00105712056857079,0.0688443676236927,-0.788496937860535
"PDXP",-0.838256825743635,8.03017787318669,-3.58032008647369,0.00106159413534664,0.0688443676236927,-0.792230937734864
"LEFTY2",1.29655072102438,5.34207715960276,3.57909733751355,0.00106519416233275,0.0688443676236927,-0.795224326611792
"HSPA2",1.03123890398703,8.1048831369899,3.57820763882114,0.00106782102790389,0.0688443676236927,-0.797402121112779
"MYO15B",-1.02940316911511,11.3509526245587,-3.57794637468313,0.00106859360674744,0.0688443676236927,-0.798041598882206
"MIA2",-1.57848009032082,7.55726481441761,-3.57732621091409,0.0010704296424775,0.0688443676236927,-0.799559454146961
"TMEM225",0.544509044379337,4.12628131962666,3.57374501939818,0.00108109173404653,0.0693192996100925,-0.808322358018467
"FBXO25",0.423048840131328,8.52553620450331,3.57272269126153,0.00108415422630684,0.0693192996100925,-0.810823263380626
"ACSL5",-1.07427090610228,12.6654173036362,-3.57068287374429,0.00109028976671449,0.0695083566435734,-0.815812367640745
"DPYD-AS1",-0.598960104990574,6.00088577677736,-3.56925973911357,0.00109459023515899,0.0695796647448305,-0.819292466227536
"DCAF11",-0.557063428059889,10.3528547204996,-3.56756276518202,0.00109973960827933,0.0697043652586784,-0.823441465855496
"LINC00511",-0.557522453878049,5.39855643691492,-3.56393466734441,0.00111082743803999,0.0701923260880346,-0.832309246989079
"OSGIN1",-1.11068499513857,6.56279431545489,-3.56202262794052,0.00111671416516085,0.0701923260880346,-0.836981161891514
"CDH10",0.513315570531591,4.05585083753987,3.56040438403296,0.00112171988145978,0.0701923260880346,-0.840934409482534
"TMEM37",-1.07626775757854,8.67177478816586,-3.56036601648119,0.00112183882630823,0.0701923260880346,-0.841028129586004
"ABCD4",-0.572516632532651,8.31287976119827,-3.55983442356733,0.00112348809305401,0.0701923260880346,-0.842326604653089
"HOTTIP",1.61124219437355,5.34191600845174,3.5573673892583,0.00113117274674275,0.0703877263935011,-0.84835157116411
"KLHL25",-0.654078612616267,6.84102349590917,-3.55676608525637,0.00113305344539774,0.0703877263935011,-0.849819810080429
"CA13",-1.24597159156348,8.3871440956886,-3.55170078948772,0.00114901640182399,0.0709713782076053,-0.862183988382283
"SLC47A2",-0.535684536538021,4.8646572131598,-3.55153970714247,0.00114952758639209,0.0709713782076053,-0.862577064823896
"WISP1",-0.790512474543954,6.08881748178251,-3.55070328425344,0.00115218545130561,0.0709713782076053,-0.86461800306229
"GCNT4",-1.81477490929169,7.24270381956919,-3.54608624466111,0.00116696385894118,0.0716797716389516,-0.875880378621932
"TMEM120A",-0.891060222504713,8.49295646512599,-3.54490529916172,0.00117077314918167,0.0717123149948337,-0.878760095087742
"AP1M1",-0.52828795012614,7.93909730972387,-3.5411274994422,0.00118303965961242,0.0722612520579465,-0.887969533251067
"HOXA11-AS",1.31727049654509,5.41465187657931,3.53950399341992,0.00118834918470724,0.072364214925024,-0.891926031293105
"SHPK",-0.536760081466904,8.34388278057363,-3.53859137137583,0.00119134391425475,0.072364214925024,-0.894149768628926
"STAT3",-0.46066367570993,11.8395109266781,-3.53659040918647,0.0011979354828278,0.0724113756753854,-0.899024573060008
"TRPM3",0.328683460214824,4.7348537377988,3.53580851103575,0.00120052075764701,0.0724113756753854,-0.900929145670911
"IL32",-1.21283630000606,10.1834410888439,-3.53441795200623,0.00120513181444949,0.0724113756753854,-0.904315881411232
"FNDC5",0.421882306497652,5.11192656732567,3.53355680056734,0.00120799592880071,0.0724113756753854,-0.906412955965478
"PRKAA2",1.27303016425401,7.11719013665176,3.53260730116123,0.00121116148988448,0.0724113756753854,-0.908724928775052
"MFAP5",1.14693925214519,7.81842071811428,3.53170774158532,0.00121416793391249,0.0724113756753854,-0.910915062443094
"DTX3L",-0.479910527233567,10.6601563900295,-3.53099157364728,0.00121656660365716,0.0724113756753854,-0.91265853121288
"CADM3",0.915777484735662,7.16413479617889,3.53038198899149,0.00121861189228252,0.0724113756753854,-0.914142413118096
"FOXP1",0.383448444993188,10.6110596304663,3.52870970061476,0.00122423982136207,0.0725486508773019,-0.918212633615397
"KRTAP13-2",0.961235776972903,4.05848899685989,3.52621186198045,0.00123269276111584,0.0728521421819459,-0.924290679867489
"SLITRK5",0.698486575893849,4.35121447741097,3.52515230846392,0.00123629537093632,0.072868115569446,-0.926868371588442
"SCEL",1.26788215783579,5.24877725349176,3.52311079381053,0.0012432654098857,0.0730819481665876,-0.931834073578423
"LOC100216479",0.562113944900414,4.81201161926475,3.52072418529212,0.00125146168626219,0.0732127152451681,-0.937637640821851
"ZNF35",0.337904689922523,7.04113105021386,3.52004351136437,0.00125380884000995,0.0732127152451681,-0.93929254802229
"TTPA",1.18198268691861,6.11888364860685,3.51954391563675,0.00125553428531294,0.0732127152451681,-0.940507118437432
"GRAMD2",-0.993212516409062,6.30778395122135,-3.51611987890162,0.00126742157217269,0.0737093285071815,-0.948829367615586
"NRARP",0.955018315840914,9.62047387880384,3.51489148096496,0.00127171260405937,0.0737627042784249,-0.95181420462117
"SPAG1",1.22160319530115,8.41311573004695,3.51259938930631,0.00127975679139218,0.0739749835192133,-0.957382496138885
"RHBDL2",1.6263372284919,6.9396858811039,3.50919062962993,0.00129181072690274,0.0739749835192133,-0.965660732139722
"LMBR1L",-0.475334551027985,7.92456505988318,-3.50865274140207,0.00129372275463901,0.0739749835192133,-0.966966693774977
"HLA-H",-1.00016798707186,10.6697665979411,-3.50838691297942,0.00129466869977727,0.0739749835192133,-0.967612078652702
"SEC24A",-0.669695948934816,10.6093166468048,-3.50816894430945,0.00129544483419748,0.0739749835192133,-0.968141253014815
"PCDHB19P",0.470679536011965,4.60709419583086,3.50742430491151,0.00129809970090463,0.0739749835192133,-0.969948949663547
"NREP",0.528078235335026,7.58716438967641,3.5071572587172,0.00129905307867462,0.0739749835192133,-0.97059719509364
"KCNK5",-0.862335907350914,9.45250117052501,-3.50519376983282,0.00130608364832676,0.0741821587998995,-0.9753628556348
"TNFRSF1B",-0.731444606798045,9.14135532641715,-3.5023204647715,0.00131643806794751,0.074317943593115,-0.982334729801364
"DHDH",-1.71973278966441,5.34643675892632,-3.50192216005456,0.00131787964992952,0.074317943593115,-0.983300997170443
"LOC100507203",-1.73352990824131,5.69347593528434,-3.50170390090695,0.00131867023890468,0.074317943593115,-0.983830463207193
"NOS2",-1.74144647848161,8.71495107379844,-3.49799617839168,0.0013321705439481,0.0744195743733211,-0.992822737001833
"FAM151A",-1.48524354602035,8.18149045624307,-3.49736706892554,0.00133447438664341,0.0744195743733211,-0.994348103446484
"RMST",1.11099655231723,4.31485816323549,3.49639755425555,0.00133803233307725,0.0744195743733211,-0.996698602856511
"EDN2",-1.65929334264844,5.64745994556269,-3.49537710675713,0.00134178706316307,0.0744195743733211,-0.99917228473801
"SEC13",-0.560071232688596,10.0286297085042,-3.49462692280904,0.00134455383075826,0.0744195743733211,-1.00099062070368
"SLC7A9",-3.42608008842517,6.72657543812842,-3.49348065328348,0.00134879202436292,0.0744195743733211,-1.0037686889991
"GBP5",-1.29918048323852,7.89523156082847,-3.4926035697625,0.00135204362119741,0.0744195743733211,-1.0058941029707
"PHAX",0.324300284078545,8.92054196197021,3.49251674201097,0.0013523659266132,0.0744195743733211,-1.00610449805467
"VWA2",-0.717263009708094,5.93727811253234,-3.49107725847111,0.00135772009726332,0.0744195743733211,-1.00959223127058
"MKX",0.65773438250334,4.94373083770424,3.4905744857238,0.0013595949703604,0.0744195743733211,-1.01081025778262
"TM4SF20",-3.18281315242078,7.9894817487338,-3.49056247525433,0.00135963978867949,0.0744195743733211,-1.01083935365128
"PSMB10",-0.668825967756392,9.45800087012151,-3.48918539346087,0.00136478795738943,0.0744195743733211,-1.01417510890127
"ZNF69",0.61368279083133,7.1536080105797,3.48851720952942,0.001367292696907,0.0744195743733211,-1.01579347250026
"VLDLR",1.10338528908621,6.81558725750381,3.48829690634046,0.00136811949046852,0.0744195743733211,-1.01632702508048
"SLC31A2",-0.721037788221775,7.85404220151656,-3.48656645455991,0.00137463060573642,0.0745882070859511,-1.0205175074267
"TMEM41A",-0.898081179990807,8.24571834981068,-3.48433584902569,0.00138306766418012,0.0747442047332608,-1.02591785509849
"SIGLEC12",-0.997944580836776,5.43574211056261,-3.48301769476851,0.001388076874563,0.0747442047332608,-1.02910844110569
"DAK",-1.65201654678726,8.92942694825077,-3.48186448621482,0.00139247358463721,0.0747442047332608,-1.03189935230679
"LINC00657",0.349113672889924,12.410215669711,3.48081155111033,0.00139649970052486,0.0747442047332608,-1.03444724270364
"KLF10",0.649336696251215,9.38113417628976,3.48079865218594,0.0013965490916563,0.0747442047332608,-1.03447845344596
"GALNT12",0.73263972985691,10.0809448856427,3.48041618750117,0.00139801434745981,0.0747442047332608,-1.03540385740283
"GCHFR",-1.00888912116579,7.32117162133853,-3.47915442383468,0.00140285877732057,0.0748202753260218,-1.03845648600859
"KDM6A",-0.492550169848032,9.92515156353749,-3.47758083475622,0.00140892308040639,0.0749608783436655,-1.04226285806604
"GSTM4",-0.90459874566913,8.69922868979286,-3.47507914449621,0.00141861608355176,0.0752933929588019,-1.0483126991824
"RSC1A1",-0.414389782577736,8.06022754417832,-3.47210127522095,0.00143023776769012,0.0756452396418624,-1.05551163937854
"ITPK1-AS1",-0.642922442918409,6.04515376777606,-3.47160997168143,0.00143216395535423,0.0756452396418624,-1.05669910019029
"WLS",0.520180718039579,9.74625472484661,3.47008753993662,0.00143814861617747,0.0757783031083196,-1.06037829555356
"FMN2",1.18939741874312,5.29439574683386,3.46751761013523,0.00144830562097525,0.0761300457064081,-1.06658735233268
"LGSN",0.74597288593122,4.34999802788916,3.46338058819323,0.00146480131640863,0.0767595587668399,-1.07657838611737
"C12orf75",0.908163020751875,7.79279967310295,3.46275731672555,0.00146730212487031,0.0767595587668399,-1.07808315762911
"N4BP3",0.719485419737255,5.65393499311841,3.46140421601127,0.00147274544010856,0.0768604404268587,-1.08134955989478
"GBP2",-0.781536035341807,10.2337186764945,-3.45926758698092,0.00148138034819347,0.0768637003778684,-1.08650628066334
"KDM8",-1.02853089115233,6.55514056235216,-3.45855671422342,0.00148426403043871,0.0768637003778684,-1.0882216541989
"LEFTY1",2.51342290363219,7.95780795126249,3.45751119325626,0.00148851503932853,0.0768637003778684,-1.09074427300267
"GBP3",-1.15327415548868,10.5930621310928,-3.45675477605818,0.00149159787348821,0.0768637003778684,-1.09256913927693
"PLCB3",-1.14441062373995,10.7782807295647,-3.45629510415086,0.00149347429950408,0.0768637003778684,-1.09367801880705
"HLA-DRB1",-1.02594213379546,11.681629922942,-3.45619132923884,0.00149389823298093,0.0768637003778684,-1.09392834907694
"CD68",-0.872398854070444,9.95551429752907,-3.45386856876564,0.00150341734564717,0.0771718945945226,-1.09953055416066
"PLIN3",-0.715133585161715,9.77396593303376,-3.45226367362016,0.00151002856235283,0.0773297296790849,-1.10340039949039
"CDHR5",-1.33599152918823,11.5352704216239,-3.45021058329277,0.00151852685045429,0.0774977084922106,-1.10834982267634
"SLC2A9",-0.864133914419404,6.69852905246396,-3.44976030680766,0.00152039680537606,0.0774977084922106,-1.1094351406585
"DCBLD2",0.643338635272584,8.28713170158655,3.44861104277691,0.00152517963294282,0.0775607047292109,-1.11220497337616
"GBP1",-1.09854545899266,9.60376826380526,-3.44655267818749,0.00153378199944767,0.0776599794423734,-1.11716481365507
"SLC7A7",-1.85732261988016,8.55686763869324,-3.44644465403156,0.00153423474272215,0.0776599794423734,-1.11742507313087
"LOC100507331",-0.500976578582912,7.37131910325511,-3.44403385830942,0.00154437220023668,0.0779925794516755,-1.12323240384046
"FADS6",-1.70826408024107,5.21416182327606,-3.44306568727733,0.00154846148380347,0.0780189107519137,-1.12556411563776
"MGAM",-3.69312644168793,8.92659577221039,-3.44211980904766,0.00155246666143362,0.0780408930702736,-1.12784186044987
"GOLT1A",-1.35859821285436,6.63145249782174,-3.44069412936295,0.00155852231101022,0.0780477325760789,-1.13127448361939
"GZMB",-0.812834753057943,5.43055915809728,-3.44040782876647,0.00155974112295909,0.0780477325760789,-1.13196373711957
"WNT3",-0.654513517341044,4.6070470984478,-3.43837536315555,0.00156841992433197,0.0783028275921626,-1.13685606562738
"ZNF713",0.45409708607325,5.72842766866966,3.43594499262943,0.00157885876563982,0.0785149117180484,-1.14270451758727
"VIP",1.53362620832375,8.0097946761589,3.43524637842098,0.00158187176536535,0.0785149117180484,-1.14438532829153
"HSD3B7",-0.73954571713297,7.84094665497401,-3.43463584720423,0.00158450940349815,0.0785149117180484,-1.14585409495935
"GGT8P",-1.02614614703728,5.45278008105303,-3.4340532565697,0.00158703027298566,0.0785149117180484,-1.14725553715059
"SLC51B",-1.05220799885967,8.77217746989026,-3.43161333648437,0.00159762974678045,0.0788608796226817,-1.15312371123199
"IFITM1",-0.819475719592956,9.5291955457415,-3.43068772531739,0.00160166855072099,0.0788821761230086,-1.15534938749282
"CWH43",2.40028008565984,7.6990842628737,3.42841663373176,0.00161161982926523,0.0791549078717152,-1.16080921160128
"C11orf24",-0.758941695021319,8.61825411918031,-3.42766875342313,0.00161490981333023,0.0791549078717152,-1.16260680544165
"TMEM107",0.56925549655233,7.45911016758532,3.42695271875136,0.00161806575289965,0.0791549078717152,-1.16432769299146
"CORO2A",-0.754277887792402,10.518848979874,-3.42424474036579,0.00163005490510488,0.0793100154478299,-1.17083449437412
"C11orf9",-1.01096910157948,7.67090589502852,-3.42367210427576,0.00163260107281252,0.0793100154478299,-1.17221014738875
"HLA-DMB",-1.10028948148433,9.42307706113848,-3.42365477108082,0.0016326782026416,0.0793100154478299,-1.17225178561489
"RBM24",1.01538650286274,5.48615864291666,3.42296640848398,0.00163574413348751,0.0793100154478299,-1.17390531154984
"PPP2R5D",-0.575521265423063,9.43057657911267,-3.42050127240781,0.00164676915910237,0.0796679230134768,-1.17982564075051
"C9orf64",-0.698364033057522,8.24519430583689,-3.4191735907095,0.0016527365995686,0.0797663792465605,-1.18301344760853
"FBLN2",1.1420540629624,8.45762400074056,3.41772203072647,0.00165928459801185,0.0797663792465605,-1.1864980605984
"CYP2C19",-1.98886429317179,7.02411436736381,-3.4176195827887,0.00165974768176636,0.0797663792465605,-1.18674397211796
"SULT1E1",-2.17411025285392,5.78680343550252,-3.41666639770439,0.00166406221108821,0.0797983516883025,-1.18903179838079
"DSCAML1",0.646195740771479,5.30119043142402,3.41276328370602,0.00168184204168796,0.0804744856139839,-1.19839705175116
"ZSWIM8",-0.547629958311018,9.52391589577144,-3.41142135854871,0.00168799694685535,0.0805926402552096,-1.20161580589686
"LOC100271702",0.422214487598165,4.02472535215885,3.40991047859738,0.00169495267353255,0.0807484316168548,-1.2052391400905
"KISS1",-0.561610734149712,4.11529144835422,-3.40906527592678,0.00169885578029507,0.0807584333645919,-1.20726575981047
"ACE2",-2.13291431539267,10.3424654430825,-3.40765786410721,0.00170537430296965,0.0808751793520961,-1.21063994133761
"CXCR6",-0.70792816537661,7.16696456330448,-3.40693993434581,0.00170870868709326,0.0808751793520961,-1.21236089281572
"CASD1",1.05703728746298,9.43653159620296,3.40321486444764,0.00172611031549759,0.0813243476873643,-1.22128766079793
"NRXN1",0.98471416552364,7.421205912774,3.40268336172416,0.00172860705425123,0.0813243476873643,-1.22256099853689
"C8orf42",0.60598229851809,5.90300610876645,3.40252412889,0.00172935572664858,0.0813243476873643,-1.22294246026173
"NUBPL",0.369015072618146,7.94063102057569,3.40081403662496,0.0017374157965528,0.0815280498352362,-1.22703869029914
"HNF4G",-1.23289552041354,10.9018509063071,-3.39992003016439,0.00174164380373548,0.0815514455166676,-1.2291797599562
"SRD5A1",-0.473844474464439,7.4636007359818,-3.39866480977137,0.00174759676614135,0.0816553386436174,-1.23218547942591
"SLC37A1",-0.628706544021516,9.83247800280118,-3.397489028369,0.00175319069810763,0.0817420490309586,-1.2350005235775
"TTC3P1",0.390905832986905,6.14525504941678,3.39527475851424,0.00176377207122454,0.0820310773308422,-1.24030071630376
"KRT36",0.579149210192085,4.19835890819017,3.3946242167444,0.0017668924600003,0.0820310773308422,-1.24185759151121
"VWC2",0.548655679756182,4.51381657496551,3.39364145038768,0.00177161644793154,0.0820421469329069,-1.24420929093169
"ZBTB10",1.07467955721707,9.10534791001945,3.39181822386477,0.0017804125069383,0.0820421469329069,-1.24857134649198
"SPRY2",0.48900482577053,8.94187228399777,3.39157808828648,0.00178157414728404,0.0820421469329069,-1.24914579020476
"PLEKHA7",-0.690137598026086,9.29897991191213,-3.39146150522394,0.00178213837257652,0.0820421469329069,-1.2494246694036
"CMAHP",0.685103645810937,7.82013372039533,3.38862173970943,0.00179593502498463,0.0825035949397877,-1.25621635598309
"SNAR-B1",0.481433396458776,4.09533723973212,3.38483769726274,0.00181447868954122,0.0827953609613504,-1.26526241059988
"SNAR-B2",0.481433396458776,4.09533723973212,3.38483769726274,0.00181447868954122,0.0827953609613504,-1.26526241059988
"LOC100506599",0.497551577585835,5.71127519932844,3.38432585941727,0.00181700100772345,0.0827953609613504,-1.26648564829771
"TMEM229A",-1.40242863068347,4.76149443460493,-3.38423858300092,0.0018174314383065,0.0827953609613504,-1.26669422123131
"PCDH9",0.840189067009929,5.83769752552496,3.38252191103631,0.00182591764928648,0.0829429491341887,-1.27079622334671
"TREH",-1.78955556074478,6.80022644817825,-3.38204997845208,0.00182825725900576,0.0829429491341887,-1.27192374481
"IGFBP3",0.830925228941416,9.24531141685894,3.3808466062787,0.00183423601054828,0.0829687394737746,-1.27479846781358
"SATB2-AS1",2.08839609271795,6.78938278319348,3.38006797327632,0.00183811450707142,0.0829687394737746,-1.2766582884211
"PCOLCE2",1.29575131646053,5.84776363572806,3.37964825145413,0.00184020847143096,0.0829687394737746,-1.27766074329734
"AKR1A1",-0.637138785389429,10.2213506288746,-3.37874925460245,0.00184470120965585,0.0830001673900092,-1.27980769836084
"FAM82A2",-0.719082940979557,8.69703697388143,-3.37783649694429,0.00184927348142863,0.0830090187885179,-1.28198725090154
"KCNJ13",-2.27865776613182,8.07081627586748,-3.37591046894912,0.00185895722011114,0.0830090187885179,-1.28658548881197
"HLA-C",-0.700515031504404,13.2971703636757,-3.37372972042014,0.00186998036287084,0.0830090187885179,-1.29179041009435
"GPR82",-0.512828242844681,7.38611232475453,-3.37161864675677,0.00188071101725767,0.0830090187885179,-1.29682757376494
"BMS1P1",-0.768178619487146,7.3305942248428,-3.37156087839971,0.00188100548415614,0.0830090187885179,-1.2969653927312
"BMS1P5",-0.768178619487146,7.3305942248428,-3.37156087839971,0.00188100548415614,0.0830090187885179,-1.2969653927312
"MTMR4",-0.413955466283337,9.77839288798214,-3.37133271745523,0.00188216893797597,0.0830090187885179,-1.29750970970072
"BTNL2",-0.756412199498084,4.29992376473645,-3.37126074668386,0.00188253607939336,0.0830090187885179,-1.29768140480166
"ACOT7",-0.691485859579938,8.8112058777082,-3.37063251419922,0.00188574377252193,0.0830090187885179,-1.29918005939222
"DNASE1",-1.91550147057112,7.74185306657512,-3.37035993344725,0.00188713717286565,0.0830090187885179,-1.29983026371419
"AKR7L",-1.00165291299497,7.26635827762824,-3.37014668057173,0.00188822798451839,0.0830090187885179,-1.30033893271304
"CCL25",-3.39350516051986,6.36051564848961,-3.36940863348823,0.00189200784502972,0.0830090187885179,-1.30209927226612
"C8orf33",0.580708331025009,8.26894396881395,3.36897207680274,0.00189424705608773,0.0830090187885179,-1.30314043458454
"ATP11A",-0.749431416217031,8.85880111740185,-3.36716110026858,0.00190356318489537,0.0832504323282141,-1.30745884982273
"MACC1",-0.849633127765054,9.73016931376872,-3.36503844873553,0.00191453857860796,0.0835633035896612,-1.31251912619132
"THRB-AS1",0.456696409101393,4.29943932438166,3.36383548644391,0.0019207855316145,0.0836689586052075,-1.31538626881957
"GLRX",-0.967650838587776,8.94551753740532,-3.36234168079997,0.00192857003056035,0.0838410355035052,-1.31894595409878
"HAAO",-1.02166162214265,7.17124333325002,-3.3560662749648,0.00196160399500686,0.085061641433093,-1.33389209001734
"COX15",-0.444129380088055,9.91886097157382,-3.35553466925876,0.00196442716987753,0.085061641433093,-1.33515762568616
"SURF2",-0.34960597352097,6.27879980722869,-3.35379331409761,0.0019737022043328,0.0851403672411019,-1.33930243341689
"DGAT1",-1.37772319031358,10.2777927255686,-3.35373146826391,0.00197403238630076,0.0851403672411019,-1.33944962186146
"MS4A8B",-1.78126061190117,8.29669992053993,-3.3495569679867,0.0019964419613437,0.0859215112714475,-1.34938172564418
"P4HB",-0.698028246453962,12.6332605279843,-3.34847217862716,0.00200230511903472,0.0859215112714475,-1.35196175628783
"ANO9",-0.765048770927945,9.52724824481732,-3.34817180283079,0.00200393152917356,0.0859215112714475,-1.35267609286603
"MEF2C",0.737006256390403,9.28542416143925,3.3474118699216,0.00200805190447399,0.0859296888358761,-1.35448318970092
"C10orf54",-0.631779538677962,9.56028849941287,-3.34661690165157,0.0020123709296125,0.0859463185895246,-1.35637339657491
"POR",-0.885020522860829,9.78910619853487,-3.34545756648167,0.00201868550130786,0.086047945140544,-1.35912959133799
"OR4D5",0.41088625417757,3.88706971994856,3.34379479906589,0.00202777527534138,0.0862631161694934,-1.36308187054661
"LOC643201",-0.805390082671967,5.93356330680845,-3.3430930564844,0.00203162321430873,0.0862631161694934,-1.36474958940113
"LRRC49",0.516474191165115,6.196960115308,3.34229697775084,0.00203599690577037,0.0862812874776757,-1.36664130545969
"ABCC6",-0.995287420651093,7.98838897292685,-3.34091561500142,0.0020436075870614,0.0864363000121306,-1.3699233319462
"HSPA4L",0.634132082317593,6.83193631195755,3.33844332385747,0.00205729687337625,0.0868473180118119,-1.37579576032504
"BTD",-0.565096940794001,8.14260276743426,-3.33584920018873,0.00207175517262376,0.0869655089686535,-1.38195540577129
"CBS",-0.877958442679612,6.49737544547641,-3.33442582440416,0.00207972962739688,0.0869655089686535,-1.38533420982097
"NLRP6",-2.477708049875,6.70335106729043,-3.33419963257732,0.00208099956967028,0.0869655089686535,-1.38587108132334
"LRRC28",-0.666228983023438,7.49489566304524,-3.33379696797807,0.00208326214719505,0.0869655089686535,-1.38682677304855
"DAP",-0.609289109215713,9.80626520520671,-3.33209786081422,0.00209283542274779,0.0869655089686535,-1.39085887382734
"NLRC5",-0.813501864375709,9.74072888227858,-3.3318301485113,0.00209434763013735,0.0869655089686535,-1.39149408660018
"TM6SF2",-2.19412553572158,6.73359931874427,-3.3318293211072,0.00209435230545741,0.0869655089686535,-1.39149604978145
"NXPE4",2.6730519031884,8.86631585544477,3.33161713474612,0.00209555161325194,0.0869655089686535,-1.39199949674755
"SLC25A34",-1.06673495134817,7.59336284643155,-3.33100568318577,0.00209901130458243,0.0869655089686535,-1.39345018232039
"RGS3",-0.428076358925407,8.9574865385119,-3.3308546238243,0.00209986686493113,0.0869655089686535,-1.39380855566613
"TOM1",-0.596314854137961,8.72492108420383,-3.32895241313995,0.00211066910279556,0.0871813105907299,-1.3983207128125
"FRZB",0.841368920554473,7.81272760083951,3.32853416219821,0.00211305138396153,0.0871813105907299,-1.39931266763277
"SMYD4",-0.444436728574868,7.81859259244849,-3.32627275383055,0.00212597661056442,0.0872785276465373,-1.40467498223515
"HSD3B1",-1.57068446689495,5.10845796256098,-3.32557645695429,0.0021299715588397,0.0872785276465373,-1.40632571781005
"RRS1",0.426414396835258,7.0637775795687,3.32539017433527,0.00213104155863145,0.0872785276465373,-1.40676731718614
"ATPAF1",0.357280662909342,8.97482304597079,3.32458374374689,0.00213567960201588,0.0872785276465373,-1.40867889853204
"ABCA4",-0.998148177026486,5.10239679260148,-3.32445246751803,0.00213643552813768,0.0872785276465373,-1.40899005815036
"PFKFB4",-1.36585600687309,7.45338821443774,-3.32372206598347,0.00214064606886444,0.0872785276465373,-1.4107211992715
"SNHG4",0.686207533212409,6.00432384227738,3.32263668306386,0.00214691764495838,0.0872785276465373,-1.41329336080292
"KIAA0247",-0.689249416633918,10.1615221100581,-3.32256398153745,0.0021473383579749,0.0872785276465373,-1.41346563623325
"ABCC2",-2.50019234118863,6.96698894958761,-3.32059524077011,0.00215876122209357,0.0873348173877657,-1.41813014400722
"NUPR1",0.954581909649477,7.57005162257208,3.31996805576465,0.00216241242300054,0.0873348173877657,-1.41961585173142
"FKBP9",0.342692188298601,9.94895614898091,3.31968261984817,0.00216407606447897,0.0873348173877657,-1.42029196325456
"LRP4-AS1",-0.445615720897771,5.53250089753539,-3.31917399483655,0.00216704358355156,0.0873348173877657,-1.42149667477192
"ILDR1",0.788503442412416,7.34203367064275,3.31889160857473,0.00216869281755873,0.0873348173877657,-1.42216548765709
"RBBP8NL",-0.659412388837829,6.2038679789039,-3.31639436592379,0.00218332996382263,0.0875648160099188,-1.42807887608788
